application_id,loan_id,vintage,split,utilization,late_payments,debt_to_income,bureau_age_months,income_band,audit_group,channel,raw_pd,calibrated_pd,challenger_pd,lgd,ead,observed_default,reason_codes,provenance
SYN-APP-00122,SYN-LOAN-00122,2029-07,train,0.9325,3,0.2059,20,highest,Synthetic group A,marketplace,0.422008,0.374927,0.359573,0.3695,17264,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00123,SYN-LOAN-00123,2029-07,train,0.3483,2,0.1776,52,middle,Synthetic group A,direct,0.105898,0.103073,0.103652,0.6358,10997,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00124,SYN-LOAN-00124,2029-07,train,0.2283,3,0.6937,98,middle,Synthetic group C,direct,0.17356,0.161261,0.167281,0.4451,26852,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00125,SYN-LOAN-00125,2029-07,train,0.0317,2,0.5973,43,middle,Synthetic group A,direct,0.077233,0.078421,0.086679,0.2862,17100,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00126,SYN-LOAN-00126,2029-07,train,0.6511,0,0.2939,79,upper,Synthetic group A,partner,0.09146,0.090656,0.100951,0.5447,11476,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00127,SYN-LOAN-00127,2029-07,train,0.4721,4,0.4216,154,middle,Synthetic group A,marketplace,0.268835,0.243198,0.238338,0.6238,25555,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00128,SYN-LOAN-00128,2029-07,train,0.7832,1,0.2911,149,highest,Synthetic group A,direct,0.118845,0.114207,0.124452,0.4229,5037,false,HIGH_UTILIZATION,synthetic
SYN-APP-00129,SYN-LOAN-00129,2029-07,train,0.6997,1,0.2647,160,upper,Synthetic group A,direct,0.109725,0.106363,0.115204,0.3692,23133,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00130,SYN-LOAN-00130,2029-07,train,0.1157,3,0.5886,93,upper,Synthetic group B,direct,0.091099,0.090345,0.098697,0.3258,17103,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00131,SYN-LOAN-00131,2029-07,train,0.6386,1,0.6552,23,lower,Synthetic group A,partner,0.386587,0.344465,0.338549,0.5065,14378,true,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-00132,SYN-LOAN-00132,2029-07,train,0.5719,1,0.5584,12,middle,Synthetic group C,direct,0.229974,0.209777,0.213612,0.3252,18383,true,HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-00133,SYN-LOAN-00133,2029-07,train,0.6422,1,0.6095,97,upper,Synthetic group C,partner,0.175292,0.162751,0.173883,0.6937,13157,true,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00134,SYN-LOAN-00134,2029-07,train,0.9305,1,0.2025,19,middle,Synthetic group B,partner,0.344992,0.308693,0.299838,0.6298,3925,false,HIGH_UTILIZATION,synthetic
SYN-APP-00135,SYN-LOAN-00135,2029-07,train,0.046,0,0.3774,116,middle,Synthetic group C,partner,0.020502,0.029632,0.037309,0.5492,19542,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00136,SYN-LOAN-00136,2029-07,train,0.6716,4,0.2435,97,upper,Synthetic group C,direct,0.333038,0.298413,0.286991,0.5164,22279,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00137,SYN-LOAN-00137,2029-07,train,0.5682,3,0.2351,23,upper,Synthetic group C,direct,0.242318,0.220393,0.214694,0.574,2058,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00138,,2029-07,train,0.8644,2,0.5316,8,middle,Synthetic group C,partner,0.517208,0.456799,0.4405,0.3513,8970,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-00139,SYN-LOAN-00139,2029-07,train,0.8838,2,0.3695,174,upper,Synthetic group C,partner,0.261966,0.237291,0.239077,0.5098,26475,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00140,SYN-LOAN-00140,2029-07,train,0.2893,0,0.6544,11,middle,Synthetic group A,direct,0.087651,0.08738,0.100864,0.3555,10770,false,HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-00141,SYN-LOAN-00141,2029-07,train,0.893,0,0.2388,65,highest,Synthetic group B,partner,0.138403,0.131026,0.140207,0.5993,23916,false,HIGH_UTILIZATION,synthetic
SYN-APP-00142,SYN-LOAN-00142,2029-07,train,0.2639,2,0.5877,74,middle,Synthetic group A,partner,0.127761,0.121874,0.129717,0.3725,26348,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00143,SYN-LOAN-00143,2029-07,train,0.6014,0,0.2846,161,middle,Synthetic group B,partner,0.075467,0.076902,0.087436,0.4011,9211,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00144,,2029-07,train,0.8547,3,0.6234,25,middle,Synthetic group A,partner,0.626139,0.55048,0.527025,0.3827,7046,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00145,SYN-LOAN-00145,2029-07,train,0.3806,1,0.3483,132,upper,Synthetic group A,marketplace,0.055936,0.060105,0.070001,0.4158,28522,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00146,SYN-LOAN-00146,2029-07,train,0.535,0,0.5835,129,lower,Synthetic group B,direct,0.152739,0.143356,0.153821,0.355,27126,false,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-00147,SYN-LOAN-00147,2029-07,train,0.2164,3,0.46,99,upper,Synthetic group C,partner,0.100128,0.09811,0.104154,0.5436,5920,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00148,SYN-LOAN-00148,2029-07,train,0.3008,2,0.3444,110,upper,Synthetic group B,direct,0.071581,0.073559,0.080572,0.6464,12951,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00149,SYN-LOAN-00149,2029-07,train,0.4862,1,0.5205,8,lower,Synthetic group C,marketplace,0.26101,0.236469,0.235106,0.4214,7681,true,HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY|LOWER_INCOME_BAND,synthetic
SYN-APP-00150,SYN-LOAN-00150,2029-07,train,0.3337,1,0.1324,23,highest,Synthetic group A,partner,0.044695,0.050438,0.054843,0.493,23732,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00151,SYN-LOAN-00151,2029-07,train,0.46,0,0.5141,166,middle,Synthetic group A,direct,0.06661,0.069285,0.084003,0.4904,25235,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00152,SYN-LOAN-00152,2029-07,train,0.0943,3,0.4439,25,middle,Synthetic group A,direct,0.118383,0.113809,0.115667,0.632,3027,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00153,SYN-LOAN-00153,2029-07,train,0.3569,4,0.5656,67,middle,Synthetic group B,direct,0.309226,0.277934,0.271271,0.6503,9296,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00154,,2029-07,train,0.7447,4,0.3611,118,lower,Synthetic group A,direct,0.58409,0.514317,0.485679,0.6676,7888,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-00155,,2029-07,train,0.8029,4,0.3063,19,upper,Synthetic group A,marketplace,0.524033,0.462668,0.438817,0.6029,11342,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00156,SYN-LOAN-00156,2029-07,train,0.5733,2,0.6264,117,upper,Synthetic group B,direct,0.199015,0.183153,0.191444,0.3719,20091,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00157,SYN-LOAN-00157,2029-07,train,0.351,1,0.274,170,upper,Synthetic group A,direct,0.040423,0.046764,0.055529,0.6298,10731,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00158,SYN-LOAN-00158,2029-07,train,0.6498,0,0.6369,140,upper,Synthetic group C,direct,0.110978,0.107442,0.124953,0.362,18579,true,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00159,SYN-LOAN-00159,2029-07,train,0.4189,2,0.1613,141,upper,Synthetic group B,direct,0.070467,0.072601,0.077075,0.3979,10367,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00160,SYN-LOAN-00160,2029-07,train,0.5753,0,0.3727,45,upper,Synthetic group B,marketplace,0.092713,0.091733,0.102605,0.6362,1837,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00161,SYN-LOAN-00161,2029-07,train,0.9165,0,0.6672,53,upper,Synthetic group C,direct,0.290743,0.262039,0.269679,0.6277,21957,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00162,SYN-LOAN-00162,2029-07,train,0.1444,4,0.4481,118,middle,Synthetic group A,direct,0.141381,0.133588,0.134479,0.5984,26543,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00163,SYN-LOAN-00163,2029-07,train,0.1475,1,0.3567,138,upper,Synthetic group A,marketplace,0.028251,0.036296,0.044596,0.3861,25029,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00164,SYN-LOAN-00164,2029-07,train,0.4132,2,0.4525,117,upper,Synthetic group A,direct,0.108368,0.105196,0.113879,0.5256,22480,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00165,SYN-LOAN-00165,2029-07,train,0.5878,1,0.1724,161,middle,Synthetic group C,partner,0.092973,0.091957,0.097824,0.5115,19480,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00166,SYN-LOAN-00166,2029-07,train,0.7228,4,0.2382,125,upper,Synthetic group A,direct,0.340733,0.30503,0.293731,0.3363,5807,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00167,,2029-07,train,0.7551,3,0.4945,106,lower,Synthetic group C,direct,0.5446,0.480356,0.458769,0.6813,13592,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-00168,SYN-LOAN-00168,2029-07,train,0.6797,1,0.291,38,middle,Synthetic group B,partner,0.205862,0.189041,0.189938,0.4449,8921,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00169,SYN-LOAN-00169,2029-07,train,0.6217,0,0.6011,142,upper,Synthetic group A,direct,0.097844,0.096146,0.11335,0.4187,24544,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00170,SYN-LOAN-00170,2029-07,train,0.3529,1,0.574,26,lower,Synthetic group A,direct,0.191483,0.176676,0.180284,0.3512,21245,false,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-00171,SYN-LOAN-00171,2029-07,train,0.3156,4,0.6167,175,upper,Synthetic group A,direct,0.172123,0.160026,0.165738,0.5815,4581,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00172,SYN-LOAN-00172,2029-07,train,0.6411,1,0.4879,94,middle,Synthetic group C,marketplace,0.19403,0.178866,0.185204,0.3777,14447,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00173,SYN-LOAN-00173,2029-07,train,0.2918,1,0.6109,55,middle,Synthetic group A,direct,0.104342,0.101734,0.112696,0.2977,12129,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00174,SYN-LOAN-00174,2029-07,train,0.3582,1,0.2679,109,upper,Synthetic group B,direct,0.051674,0.05644,0.064209,0.3156,18663,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00175,SYN-LOAN-00175,2029-07,train,0.1087,2,0.3438,148,middle,Synthetic group B,direct,0.046897,0.052331,0.057994,0.3809,13789,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00176,,2029-07,train,0.9197,2,0.5723,97,lower,Synthetic group A,direct,0.597174,0.52557,0.504447,0.6024,23965,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-00177,SYN-LOAN-00177,2029-07,train,0.7016,3,0.2116,98,middle,Synthetic group A,direct,0.311838,0.280181,0.270293,0.4211,21213,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00178,SYN-LOAN-00178,2029-07,train,0.6105,2,0.2727,158,middle,Synthetic group A,marketplace,0.162145,0.151445,0.154379,0.4205,29928,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00179,SYN-LOAN-00179,2029-07,train,0.2379,4,0.3781,117,middle,Synthetic group A,marketplace,0.166053,0.154805,0.153438,0.3732,20066,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00180,SYN-LOAN-00180,2029-07,train,0.1248,4,0.6692,71,middle,Synthetic group C,direct,0.201623,0.185396,0.186502,0.6503,3262,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00181,SYN-LOAN-00181,2029-07,train,0.1967,4,0.1952,100,upper,Synthetic group B,direct,0.100076,0.098065,0.096875,0.3492,10329,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00182,,2029-07,train,0.8896,4,0.3317,106,upper,Synthetic group B,partner,0.510647,0.451157,0.430678,0.3984,23619,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00183,SYN-LOAN-00183,2029-07,train,0.9468,0,0.1698,123,middle,Synthetic group B,partner,0.186583,0.172461,0.176672,0.4062,28382,false,HIGH_UTILIZATION,synthetic
SYN-APP-00184,SYN-LOAN-00184,2029-07,train,0.4722,4,0.2612,81,upper,Synthetic group C,partner,0.230626,0.210338,0.204595,0.2833,21300,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00185,SYN-LOAN-00185,2029-07,train,0.1755,4,0.2085,143,middle,Synthetic group B,direct,0.105833,0.103017,0.101295,0.5457,28394,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00186,,2029-07,train,0.8928,4,0.1612,171,middle,Synthetic group B,partner,0.460587,0.408105,0.387556,0.5679,28210,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00187,SYN-LOAN-00187,2029-07,train,0.234,2,0.4275,98,highest,Synthetic group A,direct,0.055051,0.059344,0.068736,0.4076,20680,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00188,SYN-LOAN-00188,2029-07,train,0.7734,2,0.2434,77,middle,Synthetic group C,direct,0.295419,0.26606,0.259704,0.3944,18042,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00189,SYN-LOAN-00189,2029-07,train,0.6187,1,0.4309,72,highest,Synthetic group C,direct,0.119183,0.114498,0.125388,0.3434,16828,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00190,,2029-07,train,0.7729,4,0.2078,146,lower,Synthetic group A,direct,0.526283,0.464604,0.437458,0.6985,14789,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-00191,SYN-LOAN-00191,2029-07,train,0.9272,1,0.5524,65,middle,Synthetic group B,partner,0.410316,0.364872,0.359436,0.622,22501,true,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00192,SYN-LOAN-00192,2029-07,train,0.2921,0,0.212,95,middle,Synthetic group B,partner,0.036703,0.043565,0.049978,0.4687,15808,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00193,SYN-LOAN-00193,2029-07,train,0.3772,2,0.6552,143,middle,Synthetic group B,partner,0.146055,0.137608,0.147672,0.6627,12447,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00194,SYN-LOAN-00194,2029-07,train,0.3246,0,0.1186,73,middle,Synthetic group A,partner,0.038862,0.045422,0.049806,0.4782,23800,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00195,SYN-LOAN-00195,2029-07,train,0.8958,2,0.2954,104,upper,Synthetic group C,direct,0.305804,0.274991,0.271297,0.2994,28899,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00196,SYN-LOAN-00196,2029-07,train,0.3109,1,0.2867,118,highest,Synthetic group A,direct,0.035494,0.042525,0.051323,0.5857,4661,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00197,SYN-LOAN-00197,2029-07,train,0.3398,2,0.4919,28,upper,Synthetic group C,partner,0.128025,0.122102,0.128797,0.5601,10137,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00198,,2029-07,train,0.5802,4,0.5057,76,middle,Synthetic group B,marketplace,0.43765,0.388379,0.373133,0.321,22828,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00199,SYN-LOAN-00199,2029-07,train,0.2423,2,0.6794,58,highest,Synthetic group B,partner,0.08965,0.089099,0.102215,0.2947,17633,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00200,SYN-LOAN-00200,2029-07,train,0.586,2,0.6473,121,lower,Synthetic group C,marketplace,0.353853,0.316314,0.31206,0.403,14829,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-00201,SYN-LOAN-00201,2029-07,train,0.0782,4,0.698,11,upper,Synthetic group B,partner,0.179889,0.166705,0.16959,0.6282,26818,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-00202,SYN-LOAN-00202,2029-07,train,0.2934,1,0.5644,17,lower,Synthetic group A,marketplace,0.168561,0.156962,0.161222,0.4161,8402,false,HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY|LOWER_INCOME_BAND,synthetic
SYN-APP-00203,SYN-LOAN-00203,2029-07,train,0.0921,0,0.4643,31,lower,Synthetic group A,direct,0.056738,0.060795,0.068445,0.3384,21138,false,LOWER_INCOME_BAND,synthetic
SYN-APP-00204,SYN-LOAN-00204,2029-07,train,0.0903,2,0.6431,139,lower,Synthetic group B,direct,0.102761,0.100375,0.108683,0.5811,5651,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-00205,SYN-LOAN-00205,2029-07,train,0.192,4,0.669,12,highest,Synthetic group C,direct,0.188643,0.174233,0.17766,0.6477,24678,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-00206,SYN-LOAN-00206,2029-07,train,0.4727,3,0.2249,45,middle,Synthetic group A,partner,0.222997,0.203778,0.197756,0.5387,9841,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00207,SYN-LOAN-00207,2029-07,train,0.5028,4,0.5557,124,middle,Synthetic group A,direct,0.352651,0.31528,0.307251,0.6386,29283,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00208,SYN-LOAN-00208,2029-07,train,0.1663,4,0.5771,150,upper,Synthetic group A,direct,0.122173,0.117068,0.12336,0.3497,27064,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00209,,2029-07,train,0.9518,3,0.1548,108,middle,Synthetic group B,direct,0.460676,0.408182,0.388521,0.3097,7197,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00210,SYN-LOAN-00210,2029-07,train,0.043,2,0.6379,98,middle,Synthetic group B,direct,0.068381,0.070807,0.081086,0.6216,23623,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00211,SYN-LOAN-00211,2029-07,train,0.3115,3,0.2382,83,middle,Synthetic group B,direct,0.134013,0.127251,0.126327,0.6748,7905,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00212,SYN-LOAN-00212,2029-07,train,0.6867,0,0.5832,169,middle,Synthetic group A,direct,0.132552,0.125995,0.140919,0.4549,26612,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00213,SYN-LOAN-00213,2029-07,train,0.061,1,0.2391,106,upper,Synthetic group A,direct,0.021285,0.030306,0.03459,0.4899,2946,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00214,SYN-LOAN-00214,2029-07,train,0.4956,1,0.5138,125,upper,Synthetic group C,partner,0.097126,0.095529,0.108255,0.4084,20790,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00215,SYN-LOAN-00215,2029-07,train,0.8014,1,0.1115,100,upper,Synthetic group A,direct,0.147383,0.138749,0.142199,0.6419,4628,false,HIGH_UTILIZATION,synthetic
SYN-APP-00216,SYN-LOAN-00216,2029-07,train,0.5047,2,0.3175,154,upper,Synthetic group C,partner,0.103097,0.100664,0.107937,0.5679,14488,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00217,,2029-07,train,0.8168,4,0.4834,81,middle,Synthetic group A,marketplace,0.600846,0.528727,0.503125,0.4533,22672,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00218,SYN-LOAN-00218,2029-07,train,0.7279,4,0.0962,139,middle,Synthetic group C,direct,0.351505,0.314294,0.298468,0.2872,27381,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00219,,2029-07,train,0.9666,3,0.5709,134,upper,Synthetic group B,marketplace,0.516123,0.455866,0.442522,0.5064,28460,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00220,SYN-LOAN-00220,2029-07,train,0.3118,3,0.0831,115,middle,Synthetic group C,marketplace,0.099534,0.097599,0.095612,0.3949,16616,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00221,SYN-LOAN-00221,2029-07,train,0.5896,4,0.2936,143,middle,Synthetic group B,direct,0.315001,0.282901,0.272857,0.6515,18162,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00222,SYN-LOAN-00222,2029-07,train,0.8709,2,0.3683,105,middle,Synthetic group A,partner,0.37283,0.332634,0.324622,0.3669,21399,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00223,SYN-LOAN-00223,2029-07,train,0.3564,3,0.1712,39,upper,Synthetic group C,direct,0.12723,0.121417,0.120142,0.4532,16674,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00224,SYN-LOAN-00224,2029-07,train,0.386,1,0.2891,51,middle,Synthetic group B,partner,0.092313,0.091389,0.096715,0.2883,15251,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00225,SYN-LOAN-00225,2029-07,train,0.0411,0,0.171,134,middle,Synthetic group B,direct,0.014318,0.024313,0.027068,0.6093,13888,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00226,SYN-LOAN-00226,2029-07,train,0.0663,2,0.5937,16,lower,Synthetic group B,direct,0.140203,0.132575,0.135947,0.3134,16807,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY|LOWER_INCOME_BAND,synthetic
SYN-APP-00227,SYN-LOAN-00227,2029-07,train,0.0976,4,0.6947,127,upper,Synthetic group C,partner,0.127044,0.121258,0.128951,0.6243,2969,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00228,,2029-07,train,0.747,4,0.4829,74,lower,Synthetic group A,direct,0.66528,0.584141,0.551728,0.5189,19618,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-00229,SYN-LOAN-00229,2029-07,train,0.1817,0,0.3671,105,lower,Synthetic group B,partner,0.048832,0.053995,0.061411,0.3048,12431,false,LOWER_INCOME_BAND,synthetic
SYN-APP-00230,SYN-LOAN-00230,2029-07,train,0.4116,1,0.3906,153,middle,Synthetic group B,partner,0.07728,0.078461,0.088179,0.3677,21059,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00231,SYN-LOAN-00231,2029-07,train,0.2158,2,0.3224,95,lower,Synthetic group C,direct,0.114319,0.110315,0.11155,0.5679,2412,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-00232,SYN-LOAN-00232,2029-07,train,0.9018,1,0.4363,22,middle,Synthetic group B,partner,0.395657,0.352265,0.344615,0.4696,10083,false,HIGH_UTILIZATION,synthetic
SYN-APP-00233,SYN-LOAN-00233,2029-07,train,0.4257,2,0.662,38,middle,Synthetic group C,direct,0.233044,0.212418,0.216051,0.4187,15697,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00234,SYN-LOAN-00234,2029-07,train,0.1544,0,0.1402,137,middle,Synthetic group B,partner,0.018974,0.028318,0.03191,0.6054,8655,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00235,SYN-LOAN-00235,2029-07,train,0.776,2,0.3295,133,middle,Synthetic group A,partner,0.275045,0.248539,0.24622,0.4995,12161,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00236,SYN-LOAN-00236,2029-07,train,0.1176,0,0.1856,128,highest,Synthetic group A,direct,0.011221,0.02165,0.026428,0.6906,12353,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-00237,SYN-LOAN-00237,2029-07,train,0.4661,0,0.6464,176,middle,Synthetic group B,direct,0.077054,0.078267,0.095636,0.6161,19397,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00238,SYN-LOAN-00238,2029-07,train,0.5754,2,0.348,85,lower,Synthetic group C,direct,0.290285,0.261645,0.254886,0.5368,24737,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-00239,SYN-LOAN-00239,2029-07,train,0.2608,0,0.5044,49,middle,Synthetic group B,partner,0.058268,0.062111,0.073709,0.5939,13972,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00240,SYN-LOAN-00240,2029-07,train,0.1044,3,0.2654,131,upper,Synthetic group B,marketplace,0.051052,0.055905,0.059094,0.6749,16706,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-00241,SYN-LOAN-00241,2029-07,train,0.328,3,0.5076,59,upper,Synthetic group A,marketplace,0.162909,0.152102,0.155993,0.4793,9323,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-00242,SYN-LOAN-00242,2029-07,train,0.2399,1,0.58,27,upper,Synthetic group C,partner,0.074793,0.076322,0.088088,0.3091,19706,false,HIGH_DEBT_TO_INCOME,synthetic
